,user_id,item_id,rating,timestamp
1,252,456,5,891628467
1366,93,612,4,891723086
43650,905,907,4,880159222
10444,224,21,5,879540678
10295,6,304,5,891350703
6585,61,499,4,879372277
17958,214,98,4,891435731
46384,902,285,4,879735109
47852,821,199,4,878438672
36593,804,11,5,882388204
19717,56,536,4,883697482
25981,665,299,5,880138999
10229,449,453,4,882396928
24205,536,928,4,886031149
48397,860,826,4,879303249
2709,319,247,4,884751992
13779,122,99,4,879872792
25970,675,350,4,892685437
33264,745,500,5,888639176
35849,649,590,4,891369836
48383,883,419,4,885714136
40554,275,176,5,874791102
13380,12,593,4,882140130
16147,249,267,4,883263374
52242,934,841,4,886833360
22929,571,467,4,879449573
53660,576,96,5,880472153
32393,467,167,4,875301056
15763,532,249,4,880402784
9472,360,231,4,879441285
7840,415,122,5,893213796
38934,821,450,4,878438379
44183,483,986,4,883402866
38639,585,192,4,884058956
9805,360,194,5,879440739
13178,42,310,5,887076865
27007,185,37,5,879023723
42365,926,354,5,880936023
16323,513,10,4,875318082
10181,424,169,5,878738385
45164,922,6,4,885458060
54491,844,392,5,883949508
53118,731,99,5,879535471
37201,895,201,4,879990396
16991,434,770,4,884133657
32414,803,11,4,881695677
49754,550,262,4,892776336
11649,389,506,4,879694259
20059,278,1029,4,891209332
24768,43,487,4,878348885
29207,9,572,4,877892276
23762,143,401,4,888104419
46666,93,363,4,891723328
40945,454,540,4,879112700
38488,775,41,5,875980670
4141,353,266,4,891180399
10652,318,329,4,875707746
32929,473,128,4,887927509
17900,559,200,4,879975613
40201,868,683,4,875050603
19458,296,54,4,875238922
45298,631,170,5,879458649
33177,769,533,4,880659834
43972,868,323,4,875050410
12860,290,1029,4,874834345
22455,657,273,4,875145572
36809,838,162,5,891204239
7709,406,49,4,875045268
39926,594,1107,5,886921199
34011,290,169,5,874835062
24076,275,324,4,874786366
9259,94,175,5,879197652
48541,785,734,4,888979606
10913,185,585,4,879024459
52930,623,307,4,891961078
1138,302,206,5,879467328
3094,188,1279,4,893264429
49990,805,49,5,892529076
4540,232,483,5,880923253
16788,449,737,5,885945114
30443,771,991,5,888539011
34263,249,27,4,878090153
27819,312,623,4,891028241
32493,572,255,4,885843700
32301,190,341,4,891560753
46931,405,427,5,879793081
46219,878,171,4,880167670
34796,614,500,4,879448149
46595,626,234,4,879530346
24066,536,704,4,886029771
46082,905,1010,5,880159496
24954,201,266,4,879726420
52718,932,149,4,891194303
44043,761,49,4,878914968
15734,302,336,5,879466088
6158,161,535,4,877636167
8788,267,475,4,876513831
36832,373,285,4,885107876
7673,412,219,4,879969709
42319,891,237,4,874828864
37627,848,574,4,883195276
18684,403,299,4,883790218
32253,550,590,5,892776524
45155,902,213,4,879735461
11751,377,171,4,880045651
39050,233,710,4,892335739
20329,535,224,5,882361066
25876,486,400,4,883446725
27335,663,453,4,878091912
14095,176,150,4,880130972
14894,275,678,4,874791960
28244,715,232,4,884642762
33597,48,206,5,888068877
25538,395,234,4,884646092
54503,862,122,4,888889162
52036,324,382,4,891479890
54336,856,506,4,880932911
10583,343,248,5,889814518
47924,631,476,4,879457157
34200,416,208,4,880949907
31276,687,106,5,876675152
27868,654,316,5,888474456
34907,804,1041,4,882388965
7454,329,998,4,876544953
40544,802,63,5,879442001
5169,124,27,4,879454385
52745,882,195,5,876859237
23360,660,96,4,888299980
49698,649,205,5,891371090
31409,682,578,4,893286584
21087,255,1017,4,882151743
6398,377,145,4,880044944
29855,522,425,4,883702125
32248,417,329,5,891282520
20572,115,386,4,876454090
14179,63,466,5,889738993
52098,538,647,5,879788346
17684,262,518,5,891299148
49750,928,63,4,879535641
38821,662,679,4,889493732
32441,736,227,4,875351530
8743,23,466,4,875246216
883,221,1027,4,881061370
5514,157,173,4,880134398
8073,299,849,5,875650068
15661,9,471,5,877888943
4633,94,13,5,879197329
1646,306,1308,4,877124058
10999,294,139,4,879518590
22701,94,476,5,888954129
25099,292,625,4,888906168
12969,112,300,5,875935244
35120,859,85,5,881274630
18965,161,0,4,877635819
43964,713,10,4,875963306
36788,6,454,4,891353192
1022,94,169,4,879196847
39732,647,1,4,884882742
54576,887,727,4,880177131
4620,296,172,4,875238883
17578,536,929,4,886031751
6956,328,269,5,891655191
32212,333,55,4,891546914
32568,687,734,5,876674637
5583,207,208,5,883108398
44173,756,22,4,881975814
36309,880,291,4,879860936
34634,861,311,5,889288910
25155,337,516,4,879438449
35543,885,108,5,881378370
5740,129,237,4,875801750
6193,311,574,5,891699263
46565,523,505,5,884634938
38333,859,378,5,881274780
35288,676,664,4,889399113
10943,287,314,4,886374316
15130,370,642,4,880435238
37125,884,179,4,876031932
29571,622,224,4,891034528
27172,709,1084,4,879994632
19759,498,1244,5,885598378
54044,468,478,5,879524178
30052,666,128,5,891034810
31005,118,274,4,874774993
38424,487,14,4,891294568
49550,185,76,5,879023694
47101,715,282,5,884642214
45414,761,221,5,878919153
240,12,489,4,882139901
35652,735,170,4,884314970
17934,506,242,5,889964809
51820,170,269,5,891034835
42103,56,14,4,883697223
34412,384,46,4,879441982
9336,84,500,4,879454189
703,189,114,4,891033697
34310,866,88,4,877107446
54731,932,933,4,891193854
11126,28,291,4,882820730
29001,652,471,4,880150239
30828,805,823,4,892979600
24629,641,453,4,886455357
36871,555,169,5,882136441
10197,12,440,4,882398385
46035,879,7,4,876537457
38628,495,171,4,876066507
44635,881,590,4,891755017
9406,228,299,5,891633028
20648,490,876,5,891189761
36232,710,941,4,874729850
5047,158,242,5,880485488
43208,758,850,4,875665908
19351,602,170,4,891956877
18096,456,140,5,882548099
38076,614,25,4,879448233
6591,221,732,5,878183137
11264,176,22,5,880130758
35794,345,185,4,874948252
14487,505,381,4,874873944
3345,140,463,5,884585274
54544,932,178,4,891189275
51056,229,614,5,880484661
20247,557,13,4,879436097
4554,11,193,5,879959553
32829,143,13,4,888104122
53888,931,174,4,874854994
47193,831,268,5,879818341
10916,98,270,5,886780105
50371,765,635,4,891462917
39745,373,53,4,880396048
14758,129,523,5,876250955
16391,129,310,5,884623736
11446,467,452,4,875291570
48099,927,184,5,879640290
695,284,147,5,890595636
3810,234,465,5,889655112
48555,869,322,5,888192971
54849,805,474,5,892529756
1112,247,466,5,884535446
50534,876,63,5,880866446
10656,449,180,4,882394180
19665,596,297,5,875338983
32682,307,557,4,887741329
54518,938,425,4,885921542
31294,566,478,4,882427155
8184,307,420,4,887737997
51814,48,1043,5,888066424
31133,9,490,4,877893021
8706,248,672,5,879641251
18691,576,114,4,880471359
15694,302,645,5,879484327
48603,705,272,4,880059687
591,56,78,5,883698495
4848,302,90,5,879483480
549,200,509,4,884112201
42010,550,428,5,892777787
8397,326,739,4,887745744
30237,398,14,5,882340828
23215,397,487,5,875721111
49689,863,537,5,880143232
25849,714,156,4,879797475
48206,878,30,4,880243629
20249,576,826,4,880471578
23414,115,1107,4,876452492
6137,101,97,4,888802939
18004,94,76,4,880571746
26996,534,934,4,879617747
21176,269,680,5,876954927
49424,91,166,5,875653121
44909,767,219,4,885423824
35987,873,572,5,876465408
32597,736,171,5,875349968
31755,625,265,4,878771355
33530,341,641,4,875319745
3967,355,310,5,891405651
7994,206,1155,4,881681663
44501,642,495,4,891447370
3638,304,295,4,886322150
5508,386,177,4,886479737
25896,486,48,4,884036466
49667,91,236,4,875654125
49214,784,208,4,882843500
52124,714,82,4,879795906
50439,878,231,5,880241327
27910,416,627,5,879648742
46926,649,510,4,891381545
46871,266,67,4,878972931
39540,852,651,4,882814091
30225,534,641,5,879617856
16084,290,78,5,874834799
28870,503,395,4,887840882
22983,523,431,4,884636864
1090,189,299,5,891033606
4166,272,308,4,891292905
34008,573,210,4,891279712
49464,843,305,4,885409493
22520,297,165,5,884182933
42625,386,1145,4,886480623
47464,901,60,4,891033302
26117,692,49,5,875730386
2191,229,193,5,880484755
20375,536,500,4,886031540
35437,879,617,4,876539187
33053,788,841,4,884462647
30724,793,505,4,883250472
44960,881,648,4,891718914
8437,212,231,4,878955373
24928,55,369,4,892910950
9405,296,126,4,874954353
31018,517,828,5,876823447
46019,889,104,5,883490041
37926,933,827,4,884472999
2013,138,265,4,879537876
36390,844,471,5,883947861
13192,492,737,5,884129793
9022,421,834,4,879744014
10470,188,124,4,893263994
1720,84,57,4,879829689
61,215,141,4,880234639
19174,553,68,5,876232682
22812,605,539,4,880926862
2640,314,213,4,879821120
30880,802,1048,4,879444133
48743,894,192,4,887159578
23887,262,177,4,891297921
23933,683,63,4,878759907
46247,327,234,4,885047373
16636,541,732,4,886532838
16895,498,204,5,885599533
12329,0,132,4,875072404
32207,384,475,4,879442559
34662,362,64,4,891495682
13394,329,129,5,876546498
9190,285,152,4,877533640
36619,821,169,5,878437589
14283,329,27,5,876546526
54426,480,208,5,885828426
15755,345,169,5,874947609
21765,412,14,4,879969709
50404,490,484,4,891185129
29087,663,422,4,876524053
49383,862,156,4,888891049
1971,292,153,4,888905948
42808,523,686,5,884637246
42245,327,118,4,885048266
29788,271,197,5,879455043
22185,127,469,5,879966840
19731,276,108,4,879543487
8595,306,23,4,876176161
1523,53,265,5,883963510
22039,284,202,4,890595900
11158,456,189,5,882395018
53407,920,427,5,891448551
28981,342,8,5,876402738
33577,862,224,4,888889510
6392,388,424,4,879991352
42793,747,596,4,881073104
54300,487,81,4,891294942
15189,51,201,4,882923012
15142,435,777,4,887771123
33019,469,8,5,879178370
12522,253,310,5,886470465
50000,899,207,4,877130999
34670,747,487,5,878847673
8496,275,556,4,874792601
2900,199,283,4,884125953
22894,98,237,4,885679279
53481,646,144,4,876532975
6902,313,63,5,877888346
4124,322,147,4,878739568
17241,278,59,4,875310263
3899,350,856,5,879481461
9201,262,266,4,891296842
10634,388,685,5,880088038
11147,376,310,5,891295989
33062,768,285,4,875971612
15560,285,723,4,877532419
19438,285,526,5,875806918
12798,64,182,4,879218449
37329,935,272,4,876769323
10727,209,124,5,887731230
43910,713,578,4,875963353
45408,220,737,4,885081300
14616,16,134,4,885272606
5796,267,6,4,876513953
1854,187,87,4,875075300
53795,313,905,4,877887316
10698,243,556,4,880607489
48401,899,387,5,877131205
12465,252,718,4,891628651
18854,176,63,4,880130736
54785,79,63,5,887401475
11121,109,773,4,886989399
51525,887,510,4,880179757
34277,835,286,5,875721539
2460,294,938,5,879518060
40178,930,634,5,891250987
26034,394,151,5,883764878
35994,892,218,4,885428233
4191,91,615,4,875639823
31844,704,24,4,880997385
33708,826,879,4,891380167
51805,739,470,5,891456874
41766,37,998,5,892432624
17434,495,86,5,876073616
6971,388,775,4,880088115
25024,572,470,4,885844051
20319,373,94,4,882158577
4393,173,328,5,886432901
23003,628,192,4,880116847
4832,220,707,5,875246944
27363,306,474,5,875680937
39053,879,329,5,876535642
30477,473,21,4,887924571
5402,238,488,4,889180578
27569,435,179,5,887769150
6102,294,154,5,879966498
15100,302,416,4,879484563
8715,421,892,5,875130027
11964,408,424,5,881107817
53777,583,49,4,885777950
25029,591,401,4,882608531
39292,485,1102,5,879874545
53708,887,920,4,880181225
51138,941,381,4,888639308
54045,881,238,4,891696714
16246,343,199,4,884901180
18191,503,50,4,887839260
39799,821,314,5,878438179
22410,319,230,4,884749281
7949,56,278,4,883697404
1589,319,199,4,884750946
3905,222,252,4,891549382
13155,394,97,5,883764061
1307,43,117,4,878346977
29279,725,198,4,883710717
9862,394,361,5,883766403
16553,193,520,4,879523575
12505,386,270,4,886481151
4701,179,68,4,877355568
11592,378,124,5,880524811
1810,6,601,5,891352489
49407,141,265,5,888639837
39508,605,606,4,880922565
9737,333,303,4,891544103
50444,25,909,4,891352136
18521,342,150,5,876404539
49926,599,558,4,888451908
45761,876,176,4,880866626
31361,745,415,5,888640820
41088,591,992,5,885280183
18035,504,398,5,889333937
30090,264,99,5,875320601
51,7,334,4,879361873
21229,531,463,5,893119335
50842,270,721,4,885849140
28144,756,174,5,881974823
50885,914,453,4,880844058
14403,405,619,4,879446168
34081,84,310,4,884820133
40681,872,188,4,888633311
321,229,728,5,880485043
1936,42,543,4,875981159
14665,43,246,4,878346630
31128,547,292,5,891044304
45577,769,85,5,880659539
4732,307,86,4,887737760
30465,399,255,5,885676316
37836,894,171,5,887161710
698,36,399,5,880915942
33973,647,182,5,884368485
38717,835,283,4,875721473
9767,215,147,5,880232812
8018,269,559,4,876956419
31226,89,208,5,891383424
30025,221,153,4,878183777
1844,21,170,5,878886368
31880,794,415,5,893219001
27708,328,329,4,891655322
24400,550,75,4,892778202
43403,604,404,5,881016144
35972,505,268,4,880198184
41314,617,118,4,891308913
25057,576,0,5,880470282
27993,520,181,4,884478358
4700,345,234,4,874949086
50025,880,1081,4,879879868
26252,396,131,5,885350132
19530,604,522,4,879424583
14716,285,221,5,889651549
3093,150,649,4,879525054
20591,248,471,5,879572210
14780,347,108,5,886523330
30427,626,54,4,879531301
17226,390,495,5,877398856
23746,550,2,5,892784093
32734,821,271,4,878439038
34820,769,1094,5,880660106
52939,550,466,5,892777910
16513,388,22,4,879991147
35103,833,212,4,891033199
42422,921,901,4,880388306
21946,542,184,4,874866535
14433,405,132,5,879445684
12736,278,394,4,875310764
46769,747,270,4,878848243
16416,263,120,4,886122952
35520,849,129,4,875731370
10143,403,310,5,883790181
25710,144,178,5,875270507
8919,58,106,4,888203175
42781,878,1445,4,892958799
45575,745,990,4,888639642
30782,188,1300,4,893266137
17874,446,144,4,878854678
16910,300,421,4,882076967
28352,586,910,4,892871031
17146,486,285,4,883440572
33173,548,178,4,881672241
11458,425,829,4,879444117
32906,768,321,4,875971703
4029,57,243,5,884304592
21150,491,514,4,879969583
21056,619,375,4,889987656
9090,255,1031,4,882153321
13519,15,400,5,877728417
38352,670,87,4,884036846
53074,914,235,4,880845011
28662,764,353,4,891309558
30777,6,465,5,891351002
9511,70,132,4,885016536
11129,386,23,5,886484522
25689,480,160,4,885828389
12367,86,99,5,879876488
31095,766,49,4,883834705
11232,0,167,5,876892856
24632,344,476,4,884992141
36266,69,442,4,884065678
43558,314,428,4,879821037
30999,307,1035,5,887739382
8153,291,316,5,881105373
39887,878,539,4,880243230
28049,63,225,4,889739438
39170,553,586,4,876232176
7610,386,679,5,886484336
4022,263,205,5,886123415
20685,477,234,5,889388863
17490,159,279,4,876768025
32669,11,225,4,879959465
30423,27,563,4,881961842
14275,466,254,4,879532512
12195,252,324,4,891627790
46312,821,88,5,878438780
35154,665,991,5,880139669
49896,604,329,4,880554130
35477,591,342,4,885280098
14736,157,290,4,880132513
8002,405,632,5,880131905
52469,802,226,4,879445816
54351,101,224,4,888801673
24258,438,6,4,882893245
2407,328,503,4,891656347
15120,147,206,5,877398648
8362,416,144,4,879646225
31015,547,737,4,891042851
23695,248,95,4,879572600
3020,298,25,4,878192601
15966,439,268,5,891550404
20907,113,353,4,881259525
9523,57,548,5,884305165
19523,453,415,4,881959917
39620,188,314,5,893265191
35511,806,242,4,883949822
28884,5,518,4,883600877
7072,338,594,5,891032189
40913,883,234,5,885715151
20525,454,1155,4,879109565
13462,84,518,4,879455114
36966,462,1229,4,877385381
31640,790,1263,4,877910353
52149,852,500,4,882814333
41072,340,296,5,890757745
38278,933,703,4,884472872
24722,485,121,5,879874545
4441,302,442,5,879468581
45819,215,131,4,880233651
17046,268,423,5,891448980
31798,89,64,4,891385298
51528,376,291,5,891296356
20221,362,1043,4,891496337
53730,757,319,4,875227724
4815,209,197,5,887737040
9562,9,548,4,877886722
12941,114,353,5,881171982
30041,206,517,4,875509507
40708,847,620,5,879695420
24568,576,62,4,880476606
11334,158,891,4,893255798
27196,736,175,4,875349628
53108,832,269,4,890860566
12357,245,639,5,884921033
49863,905,986,5,880158939
47958,486,389,4,884042207
6204,331,714,4,893027298
40443,764,733,5,891310210
38389,731,104,4,879536001
54591,719,150,4,877150031
34636,852,378,4,882813761
23469,290,1177,5,874868382
8551,263,442,4,886123531
37895,756,149,5,881975853
10537,327,465,4,885046455
23142,491,288,4,879969692
36198,744,88,4,885075243
24251,605,147,4,878143246
46995,878,406,4,880166938
12922,101,172,4,892991117
3946,231,170,4,888549674
35299,270,775,4,885849536
47371,920,178,5,891449122
987,94,518,4,888954440
53531,758,734,4,875665867
12503,199,1312,5,884130679
1892,129,668,4,881076059
4527,86,205,5,879876403
22610,647,130,4,882212651
6583,187,703,4,875074329
3682,58,123,5,888202899
11734,270,190,5,885848475
14850,359,305,4,880353584
42876,885,417,5,881379954
2420,93,182,5,885873684
41939,878,414,4,880241256
24845,532,21,4,879438961
19479,592,4,4,875671525
45624,771,106,4,888539328
50430,756,438,4,881977487
6934,238,548,5,889178986
32948,477,438,4,889396732
38856,393,201,5,880888223
44701,890,114,4,886611161
27512,467,118,4,875280628
30384,196,81,5,891409893
29007,591,119,4,882608960
12876,150,85,5,879524345
4834,79,57,4,887401677
40548,683,262,4,878759435
4287,15,95,5,877717833
41972,609,50,5,888703523
416,145,992,5,891458193
18278,415,0,5,893212483
37637,844,485,5,883947590
28772,749,721,4,889134332
21992,591,176,5,882956761
46233,794,755,4,893218622
26504,715,265,5,884642133
6945,212,278,4,878871038
19727,144,798,5,877343156
26011,600,63,4,876349503
27371,647,496,4,884796652
36031,821,54,4,878438484
886,163,671,5,889402160
53071,746,718,4,879454749
14191,377,207,4,880057137
35117,449,130,5,882373019
21513,605,63,5,880923579
42550,869,267,5,888192858
20344,310,777,4,884366270
2019,322,8,4,878739325
47713,663,410,5,878090415
1799,114,225,4,881171488
5515,200,585,4,884141438
46516,868,255,4,886883539
28809,452,406,4,877552951
4225,185,540,4,879023985
29018,406,211,4,875042466
15441,42,721,4,875981275
37076,624,404,4,891997054
42953,408,113,4,881107117
26281,683,108,4,878760164
48657,415,1357,4,893214333
48363,892,503,5,879897489
54017,874,283,5,879428072
47135,392,567,4,889731437
1008,48,537,5,888066187
53482,462,266,5,877384802
47813,932,251,4,891190478
55126,114,499,5,881170438
17668,186,423,4,879465308
26062,642,170,4,891447663
16681,453,207,4,881960361
36839,887,299,4,880176518
3741,338,130,4,891033165
13024,312,516,5,891013525
14680,427,856,4,885943818
46671,642,590,5,891447459
18497,403,267,4,883790749
1958,212,141,5,878956047
51782,892,909,4,879896836
33718,828,123,5,892502421
10371,114,175,5,881172246
16306,270,132,4,885848373
11311,404,419,5,885545306
37678,782,310,5,891386988
11493,457,314,4,886397771
31152,160,68,4,891171657
13813,434,10,5,884131542
42595,911,78,4,880758974
40357,506,249,5,889966054
28003,751,78,4,891401665
982,184,726,4,883524475
20711,478,206,4,879460863
6219,61,466,4,879371980
13873,351,169,5,884289759
52442,658,490,4,891385438
20586,497,590,4,881955960
13357,478,519,4,879461060
34812,756,291,5,880672523
47587,525,178,4,885682448
33336,425,640,4,879442841
49503,930,353,5,891280138
43039,764,27,5,891309668
5680,89,187,5,891383687
52567,392,971,4,887745410
36103,658,1103,4,891045266
20838,150,507,5,879542707
19644,212,281,5,878955164
6619,382,455,4,891192986
49850,616,299,4,883788511
640,284,266,4,890595313
23517,302,398,4,879485250
33284,491,190,4,879969415
5156,187,97,5,875071957
45395,775,235,4,875980541
54383,758,255,5,875665793
18736,353,1102,4,891219376
26331,570,171,4,883354940
29308,12,813,4,882399156
20886,523,521,4,884634785
49934,798,118,4,887646423
14360,467,12,4,875280104
43772,476,725,4,875941191
20198,456,368,4,882548382
393,233,314,4,892078890
40687,1,301,4,888979197
38760,899,141,5,877288015
26855,68,231,5,882145505
52891,311,634,5,891698726
15058,136,171,5,881433654
8512,163,734,5,889401410
11672,232,574,4,877663548
41966,302,16,4,879466830
31906,745,160,4,888733111
50930,888,184,5,882403221
31115,206,419,4,875774463
54337,678,169,5,884486758
42907,810,858,4,877625537
53401,93,290,4,891724044
14245,76,265,5,884733857
36085,98,1018,4,885679411
53974,925,207,5,879194937
23904,670,247,5,875389187
22911,596,14,5,875341758
53440,485,299,5,879873973
3546,89,430,5,891383350
52549,719,124,5,877140409
32026,709,398,4,879993674
44849,705,474,5,886286004
46672,895,998,4,879993621
17182,396,153,5,885350381
54982,697,69,4,878883038
26987,745,105,4,888733415
16228,513,3,4,875463440
8134,338,629,5,891032953
4541,199,291,4,884125953
8136,415,352,5,893213019
43519,786,1091,5,880869278
40893,178,529,4,892151231
42886,885,919,4,881381348
13637,300,200,4,882077176
13949,456,728,4,882393306
27232,548,124,5,881672441
4296,320,476,4,879439787
24514,473,412,4,887926271
36246,813,6,4,878691975
6718,86,96,5,879877825
24457,532,233,4,890659276
33808,722,269,5,883756996
38550,911,141,5,880946236
18650,429,121,5,877225726
50768,885,446,5,881378620
44613,838,415,5,891208897
34485,17,140,4,880131474
9652,163,118,5,889402203
21378,503,4,4,887912462
9470,242,619,5,879988487
15669,523,419,4,884635358
49222,594,99,4,886921112
5989,86,6,4,879875735
19912,314,172,5,879799423
16838,544,72,4,879900121
33997,542,512,4,874865636
44680,565,487,5,881649428
16458,532,158,4,879439465
6295,384,648,4,879443045
46362,353,289,4,891180489
9255,20,439,4,874951727
37621,786,278,4,880871205
44729,677,99,5,879544750
46835,884,1037,5,876032509
17607,506,144,5,889965997
44715,342,522,5,876404539
53654,311,196,5,891698516
4275,327,501,5,885046376
41846,421,329,4,875655986
34909,852,247,4,882812376
4773,329,178,5,876544277
857,278,141,4,880850073
45658,847,663,5,879695896
41366,144,728,4,875270616
21666,117,207,5,875384825
9529,270,629,5,885849231
27633,380,0,5,892697394
21100,609,213,4,888703291
2319,41,401,4,881105541
40690,757,219,5,881476922
11936,268,508,4,891449189
33223,719,398,4,877147200
54888,689,1131,5,875543191
7210,391,22,5,891038466
52213,878,169,5,880167695
17145,499,55,5,883873976
45292,887,174,4,880178183
44235,333,10,4,891545741
21504,122,239,5,879809053
53995,732,489,4,891022938
18688,434,431,4,884133691
25761,21,16,4,878886682
53093,878,670,4,880167778
30904,392,450,4,887744517
22384,282,201,4,879298239
42342,761,150,4,878915692
37291,694,422,5,886404542
23150,576,1167,4,880476578
24851,179,933,5,877544384
44409,756,310,4,882926095
24805,684,184,5,879545481
31965,768,286,5,875971655
8200,335,982,5,877760082
47289,344,57,4,884916322
2682,105,96,5,881450810
34734,766,581,4,883834945
38003,819,500,5,874793574
20979,619,291,5,889986557
9526,366,439,4,876690098
34175,58,442,5,888206049
27917,236,489,4,879376698
8729,12,265,4,881514810
40515,796,482,4,875743196
12258,425,593,5,879442044
55310,668,470,5,891260806
27678,714,578,4,879795606
309,300,32,4,882078228
14114,506,339,5,889964074
51004,709,374,4,879995099
24286,360,204,4,879440545
45571,824,568,5,885690713
14798,483,763,5,891195246
14322,468,150,4,879523891
25088,631,474,5,879459738
24389,399,298,4,885676411
22331,220,212,4,875245514
31814,684,471,5,879547224
41958,862,47,5,888886945
24757,622,646,5,891035112
7009,101,49,4,888801315
45897,625,299,4,878771242
50164,6,313,4,892133670
5118,291,223,4,881105281
38896,845,1053,4,878775404
11462,436,645,4,880141335
48175,888,435,4,882404610
48574,113,513,5,881309662
32166,459,221,4,882911603
36745,884,126,5,876033015
36735,876,412,5,880870854
18399,177,55,4,882825767
42326,539,283,4,882156584
50980,914,91,5,880844291
9732,238,88,4,889179253
19449,234,172,4,889654971
53621,129,1223,5,876251127
38011,473,194,5,887923788
23137,351,153,4,884290428
1343,13,695,5,879119693
53688,492,271,5,884131480
2450,258,173,4,874725386
49652,428,638,4,882384772
5063,247,195,5,884534695
53038,13,516,5,890881557
32642,581,466,5,882961000
45882,584,547,4,891285820
46822,905,1229,5,881030348
44841,784,536,4,882844294
55128,420,422,4,892241735
43141,313,1110,4,877892488
39875,824,192,5,885690636
29907,642,31,4,891447459
5437,252,279,4,891628094
4178,83,30,4,883453755
41956,456,284,4,882394010
41099,878,430,4,880167778
3442,27,99,5,881957425
26726,434,1216,5,884131950
41739,485,8,5,879874449
33194,436,289,5,880139631
17489,353,163,4,891218379
28714,446,141,5,878856078
1568,47,256,4,879434270
20550,173,8,5,886439492
27468,386,21,5,886483049
48346,623,748,4,879793330
16897,275,148,5,874786568
4566,91,678,4,875653805
4887,214,180,5,891435655
22734,623,466,4,879793223
43983,456,172,5,882547139
275,71,179,5,880036515
24634,150,92,5,879525002
24524,617,419,5,891309886
46004,866,627,5,877103371
14451,81,281,4,876311387
18346,428,400,4,882386121
20159,568,299,4,879792991
27619,624,131,4,891263665
13428,267,219,4,875742275
19734,364,99,5,891303901
45179,641,711,4,885606067
52056,922,27,4,885457827
27986,639,13,4,886474436
31592,606,465,4,883879473
17527,9,131,5,877889131
752,23,749,5,875322875
49741,884,892,4,876031869
37452,887,184,4,880177857
34656,591,92,4,882608061
39705,847,171,5,879695469
5391,24,148,4,885853335
53820,381,165,4,875946700
27737,488,285,4,891366693
20998,471,540,5,875983066
38882,939,121,5,875048996
14534,503,410,5,887838450
24121,290,66,4,875086308
16108,415,11,5,893212572
4981,93,423,5,891725332
30577,449,589,4,882373532
49517,469,274,4,879178593
3403,205,873,4,888180018
17579,496,124,5,879310580
18893,91,168,4,875652981
22658,505,72,4,874873703
54662,298,209,4,878191889
31894,433,271,5,886724797
26677,449,593,5,882371904
5083,53,234,4,880935028
18332,566,218,5,882426927
32882,773,269,4,891032742
42905,905,682,5,880159081
44411,733,285,4,876697610
46416,844,231,5,883948495
22296,129,456,5,875801596
44832,694,283,5,886403578
34638,560,423,4,885810084
5053,82,768,4,880308453
169,217,206,5,877488546
2973,206,1228,4,884386260
37371,768,300,4,875971568
53294,102,55,5,880416602
53633,933,178,4,884472039
6977,229,183,4,880484937
38732,747,998,4,878849149
10028,41,470,4,881108147
19563,501,329,4,883701866
10495,199,416,5,884129837
8350,279,915,5,891701431
24790,314,201,5,879821158
40724,794,442,5,893047167
26155,621,399,4,882592735
34665,829,99,4,891354573
6202,94,148,4,879193353
37538,691,154,4,875482779
29605,279,57,4,891700514
8708,328,178,4,891655741
34347,469,1099,4,879178486
50023,590,280,4,891039565
46293,920,21,5,891450586
47265,485,24,4,879874838
14012,467,3,5,875296868
19063,467,678,4,875292027
15412,428,522,5,882385729
16150,278,446,5,877236424
18569,95,436,4,884403095
33146,770,310,5,889028363
40578,837,49,5,875751930
24906,506,311,5,889964593
41371,880,165,5,879867631
12056,398,137,4,882343731
30832,802,401,4,879443776
12452,286,197,4,875335237
6919,86,506,4,879876194
8090,79,212,5,887401353
31900,612,505,4,891227236
53676,360,678,4,879440774
2772,4,170,4,875636675
15841,449,55,4,882371645
26343,617,90,4,891309756
33,291,506,4,881103977
28171,289,30,4,880475032
19360,391,170,4,891039050
23864,473,591,4,887926059
7148,367,316,5,889783364
49597,827,1086,4,883149815
48040,804,475,4,882387373
7971,98,398,4,885680617
2984,285,193,4,877533543
18305,125,336,5,887854982
23466,653,68,4,887864641
52842,402,234,5,879786221
52812,479,166,5,891208327
10976,382,474,5,891192986
45784,408,203,4,881109264
6038,338,10,4,891032379
15187,435,156,4,887770192
44622,406,148,4,876340363
21416,549,307,5,883425627
41042,875,200,4,882678427
8202,82,670,4,880307898
9158,124,68,4,879454628
19248,329,725,5,876545368
28230,641,1006,4,885606234
14846,147,88,5,877398587
210,141,166,5,888640356
14914,483,899,4,881450136
6785,163,178,5,889401906
31766,681,509,4,888517324
24749,403,676,5,876889178
50159,547,97,5,891044410
28768,626,180,5,879531196
23096,11,158,5,879959553
5712,232,558,5,880612346
33777,637,171,5,876694861
9078,161,586,4,877636370
19772,192,310,4,889122950
14219,502,191,4,880472591
41730,549,219,4,883425979
48912,906,180,4,879722427
3004,206,183,4,877879173
53221,653,81,5,887864797
15678,129,156,4,875802211
14601,493,234,4,879541375
35108,436,411,4,880143591
5013,57,201,4,884304701
35886,378,423,4,880568452
17585,103,615,4,888465347
1418,103,266,5,888441878
12306,327,1077,4,885049459
44193,933,986,4,884472434
51334,905,998,5,880158913
18349,507,100,5,883777430
46538,86,635,5,879876448
2074,72,11,5,888624976
29224,761,235,4,878915559
