,user_id,item_id,rating,timestamp
18886,73,457,5,878769373
43205,660,235,4,875348442
51511,506,73,5,879196401
31784,756,49,5,883948642
3457,95,63,4,880572561
12350,426,183,4,883364325
19593,203,218,4,880484320
17766,449,33,4,883875092
16055,272,584,4,887737193
21093,448,579,4,885599119
38290,664,275,5,881277267
15289,488,544,4,886532950
43121,236,189,4,878972434
2506,293,389,5,888360179
13826,156,217,4,882826577
43402,753,483,4,879443482
23546,414,800,4,877385180
23981,179,119,4,884112901
30314,723,119,5,881697713
3588,126,696,4,888103371
20272,532,60,5,875671807
12951,113,433,5,879967767
31533,478,95,5,893119415
24765,496,301,5,892775584
2115,248,96,4,892174381
11958,409,11,5,882397666
37883,473,213,5,879455706
33402,450,359,4,883348564
11266,301,188,5,875319554
2475,79,321,5,891385132
23065,543,741,5,887059716
13256,30,409,5,883717766
28952,678,476,5,888468540
15666,336,147,4,885479436
31054,531,173,4,882955543
34184,805,20,5,877131045
16742,349,659,4,887745230
43254,817,452,4,881725761
17978,301,172,5,875320199
9394,291,260,5,876543768
14397,155,403,4,880131201
30753,751,301,5,889066999
51379,800,289,5,879897168
31492,469,85,4,883701800
31856,596,127,4,884291057
23986,553,540,4,883789386
36809,448,145,5,885599334
22385,409,179,5,882396799
27783,684,29,4,876246687
10149,111,44,5,892836362
7795,274,337,4,891699568
13047,267,672,4,879466830
25542,511,555,4,882426508
43129,753,578,5,879442947
36646,639,327,4,874956841
7231,190,195,4,891435782
25047,264,187,5,884182867
38415,207,538,4,892078297
10572,197,289,5,878181934
9640,6,280,5,891350703
32676,572,174,4,876694787
20562,307,106,5,886523361
37640,394,702,5,891577843
50725,309,374,4,882345668
25744,257,225,5,874834481
15130,248,391,5,877236424
2477,79,611,5,891384789
8503,243,78,4,878946677
8994,320,570,4,891497277
12250,154,130,4,886048305
28268,672,743,4,889132222
27346,410,21,4,886397931
7382,329,14,4,877098568
49304,613,263,4,893286260
48661,821,58,5,875374088
26878,436,234,4,883442260
34977,648,151,5,877138884
44392,622,557,5,875727926
50195,414,243,5,877384802
13589,38,175,4,875981190
5374,82,498,4,885873006
10679,9,444,5,877892209
39264,0,177,5,878542717
51853,567,138,4,875325093
40125,670,512,4,881073104
28106,15,557,4,877726789
34107,756,243,5,883946315
7782,127,70,5,875271838
12679,185,84,4,891036181
12163,383,263,4,885943981
30009,730,462,5,887978255
9286,266,173,4,882075827
14641,349,399,4,887746916
15754,289,165,4,886037065
35985,656,95,4,879536001
45271,87,153,5,885679705
49326,821,83,5,875288681
34532,804,556,4,884122564
22999,248,55,4,875306552
1023,277,164,4,879821267
13535,40,656,4,881015860
20253,584,528,5,891371061
3684,70,653,5,891271792
18381,274,439,5,891698987
6952,301,457,4,875319854
47001,750,625,4,891203664
7077,178,162,5,884128554
22976,554,369,5,891309886
35335,315,104,5,878951576
18362,412,200,4,882912285
29747,725,124,4,892528062
36898,341,552,5,879441425
17097,415,268,4,878354721
15202,258,271,4,881103977
18040,4,64,4,875636389
9927,139,197,4,876861878
44884,415,413,4,878355167
35214,549,246,5,891227111
50674,814,614,4,880822031
11163,261,603,4,879518018
37857,255,190,5,886374473
45660,285,242,4,880575045
20478,85,73,4,884239552
13217,410,313,4,889323539
19663,425,14,5,887915600
43360,743,171,5,875038529
24941,312,674,4,891306852
3143,132,192,5,879524849
42426,672,373,4,889297239
48097,830,183,4,879640126
22902,539,164,4,876349577
42307,10,320,4,891906327
6695,350,153,5,881057914
28131,683,395,4,878915015
24152,248,451,4,879572893
17547,272,150,4,887738346
8693,352,248,4,884646263
38020,576,45,5,886132172
21752,437,374,4,891375991
40702,579,380,4,892054364
31442,753,262,4,879443544
22430,527,711,4,890030736
13660,419,259,4,875280104
3473,99,90,4,875935610
16623,408,36,4,881373655
3265,31,298,4,891964187
50730,777,550,4,875050801
41127,532,217,4,877728878
9751,12,507,5,882139966
51246,772,132,5,888886946
3848,34,303,4,891400214
36209,777,9,4,879376967
6218,329,52,4,877100161
13568,139,247,5,876767660
14328,326,174,4,879434886
27123,592,432,5,876017801
26887,669,430,4,879454455
26839,527,419,5,890015835
8552,156,207,5,882826556
35888,227,58,5,882164231
39846,64,588,4,880036691
38752,662,153,5,891018303
16774,143,90,5,889401998
42672,791,248,5,885712996
36285,802,207,4,879991607
18637,517,325,5,880475504
25895,32,353,4,880915565
28087,108,810,4,879270769
42168,789,557,4,891718914
15682,82,43,4,891722174
8711,245,165,5,874792018
36215,373,440,4,879647471
29477,743,565,4,875224039
19437,556,631,5,889988069
3389,103,147,5,881012550
34374,408,583,4,881374390
4356,59,104,4,875379683
23168,631,184,5,891397819
32869,783,53,5,882677012
21116,267,408,5,879466457
22227,591,285,4,891197481
47134,774,170,5,880079117
4147,73,414,4,878769373
50090,668,455,5,888640567
50270,778,274,4,888192475
36411,350,547,4,880888223
29783,551,644,4,879448632
26828,402,254,4,882397940
25774,456,201,5,889965997
48561,792,492,4,876034205
40235,668,727,5,888733144
42293,695,417,5,891628731
20596,444,163,5,888633086
8908,20,151,4,878887680
11804,284,413,4,878739801
47198,363,168,4,875042268
14162,457,167,4,883767325
2998,84,541,5,884403020
26099,660,110,4,892957753
5149,81,112,4,886443161
31478,608,618,4,889399113
4362,272,183,4,887737891
44946,453,586,4,887838935
4953,115,13,5,883681313
40585,245,97,4,874786686
13368,328,112,4,876869667
13599,299,110,5,891032349
50413,839,199,4,891357085
8918,391,366,5,880141961
51000,636,62,5,879848551
47328,752,308,5,891218192
49401,76,175,4,879454952
29790,179,125,4,884112245
32370,391,70,4,880143855
42559,754,49,4,877387769
20807,345,779,4,880087096
48238,112,688,5,887938392
8135,260,225,4,889241864
17943,377,180,4,879744014
15404,491,361,4,885140808
10748,266,408,4,882075803
51515,441,779,4,879969512
50932,820,556,4,891987752
23503,37,58,5,881106711
31887,261,74,5,879518257
28862,519,228,5,884125072
32324,618,573,4,881179938
635,267,365,4,879483510
2211,281,189,5,884749227
22192,81,248,4,876175626
49215,677,498,4,874829258
34663,534,2,4,886922069
7464,113,189,4,879968125
947,82,52,5,891720540
13348,197,165,5,878184195
49279,372,98,4,876697592
50107,668,183,5,888732899
10847,335,110,5,880524811
41283,668,352,5,888640648
42094,23,70,4,885852757
40326,639,645,4,874957243
16092,406,87,4,881960029
10967,121,160,5,881433015
27056,113,78,4,879969390
36852,9,209,4,877892210
21291,76,131,5,879454751
16368,355,274,4,882340242
49888,575,274,4,879369925
20250,557,187,4,874962824
49529,678,271,4,888444208
23009,18,128,5,879668713
36628,161,545,4,891464079
38831,625,234,5,882621913
51674,368,187,4,879717621
25787,662,63,4,891018550
49313,834,6,4,874854190
28667,687,64,4,888798611
27695,624,286,5,886403578
27972,602,503,4,884036365
41117,670,761,4,878849979
15579,436,181,5,883445943
7837,166,110,4,875072799
40593,844,84,4,888639929
17598,272,181,4,887737084
20117,556,759,4,889988232
467,253,271,4,875807004
48395,788,367,5,879879807
40546,151,239,4,877556864
30697,665,217,4,881170416
15538,273,197,4,884366363
6611,185,190,5,887730297
40360,525,196,5,884061084
21731,582,157,4,884368273
18029,378,526,4,891395602
18242,391,41,4,880140534
24947,542,256,4,879424743
26917,642,271,4,875962076
38107,254,201,5,875334224
19852,183,176,4,875774463
966,17,430,5,880130470
36165,818,588,4,880845673
12093,109,176,5,879872066
17847,27,557,5,882821942
24962,208,702,4,889656132
40956,172,557,5,879523104
28956,345,553,5,879991115
20332,125,448,5,888640317
11940,51,107,5,884304483
18807,426,195,4,883364250
34393,801,503,4,887159854
6168,282,192,4,879440109
6997,348,290,5,891037385
25464,668,377,5,888640567
11217,363,63,4,875042569
18955,391,74,4,880140325
25849,61,176,5,882145548
3857,218,234,4,893081396
33518,796,383,4,882404541
7456,47,235,4,879442654
16773,133,324,4,884019146
25502,628,86,4,884494310
19366,272,369,5,887736999
37159,742,58,5,891354534
37660,545,276,4,880402983
47688,801,724,4,887159012
12247,336,65,4,885479082
47418,784,58,5,880866446
27723,606,546,5,889489971
50213,594,663,4,889492796
2689,62,241,4,884067503
31821,585,265,4,878855275
289,115,109,4,883681514
49528,800,51,4,882404397
30502,530,190,4,891031469
5070,231,757,5,890455190
30500,596,267,4,884290728
27233,391,579,4,880143115
42929,644,284,5,884642133
1391,273,159,4,884364764
6947,312,586,4,891217547
36753,690,195,5,880659894
43385,824,268,4,891447296
5408,257,158,5,874868255
23049,212,396,5,889179623
48983,818,746,4,880843482
42164,585,455,4,878854441
27388,709,133,4,885156290
28384,434,6,4,881449706
12082,349,357,4,887745258
40645,206,543,5,877661364
20498,490,352,4,884133839
22143,194,3,4,889452481
34498,258,148,5,881105625
26025,12,178,5,882140001
24869,517,7,4,880474257
36629,26,86,5,881957250
35462,457,458,5,883767608
23119,436,218,5,883531507
50779,514,116,4,885843928
30826,302,133,5,876406552
35413,796,372,5,882405586
44374,817,51,4,880758348
44580,423,659,5,875979439
12831,312,799,4,891217429
22181,312,226,4,891216956
23764,561,158,4,891961170
45780,167,394,4,893264595
4130,76,337,4,879454820
26849,137,104,4,880132701
34359,562,176,5,879529730
8465,292,72,5,877196702
6241,113,428,4,879967016
9471,331,273,4,886621795
473,17,356,5,880129628
14906,56,162,5,889737914
38770,756,432,4,883947861
48243,824,10,5,891450401
38364,488,160,4,886532359
22458,411,143,4,879564941
23749,216,64,4,880604077
23697,622,573,4,875730313
4930,236,154,5,878972558
16963,266,486,4,882076538
51047,428,590,5,889396029
30398,622,218,4,875729520
49412,687,274,5,883835026
50543,406,461,4,881960201
41452,793,121,5,881381425
16247,389,97,4,884132297
18187,527,65,4,890024195
18464,132,422,4,879524900
20942,298,46,5,879438690
29365,487,364,4,883874749
28606,667,477,4,885075367
3731,207,556,4,892334543
43882,750,552,4,891205041
30967,774,414,5,880078401
37712,636,376,5,879848511
36419,473,166,5,879455999
36767,668,719,4,888639481
31619,626,378,4,886366848
9685,204,703,5,888605273
46710,672,415,4,889133684
33911,723,607,4,881698139
11005,152,614,4,886434087
38081,129,731,4,877398513
43415,594,273,4,889491655
28006,425,556,5,887926999
14870,391,618,4,880139631
1512,258,250,5,881103915
11816,18,498,4,879669120
2173,285,618,5,880575108
34308,709,766,4,884462692
43387,625,109,5,882622581
20862,436,185,4,883531003
30813,539,189,4,876350060
29130,6,486,5,891352261
1068,236,351,4,878971939
18946,166,104,4,875073647
30648,707,9,4,880869584
7093,272,755,4,887736459
36837,662,639,4,891457424
11857,288,20,4,887744167
176,15,586,5,877722736
33212,574,313,4,886353742
4897,291,32,4,876546948
31672,758,175,5,887044238
16204,478,258,5,893119438
25548,432,243,4,887643096
783,20,235,5,878886261
37386,843,172,5,891283043
45217,491,626,5,885140808
41003,793,41,5,881381679
39796,844,25,4,888639954
48637,490,85,4,879901458
5113,194,474,4,889387867
43953,798,174,5,886607710
9441,197,197,5,878182370
12730,299,381,4,891035147
17920,12,378,4,881515239
14329,228,796,4,882049973
20304,266,585,4,882077784
32523,756,585,4,883949380
49238,722,90,5,879445904
36358,833,485,4,891251463
18058,363,417,4,875042642
2010,52,41,5,888205574
39662,612,166,5,888517235
43566,496,197,5,892783212
20865,407,526,4,879109692
29519,597,719,4,880567883
22988,455,194,5,878044852
5660,83,339,4,879196408
2096,228,250,5,882049973
3317,81,42,4,875653307
4246,0,95,4,875241619
33087,608,569,4,889399113
8429,82,728,4,891721317
50348,619,635,5,875543281
15609,425,313,5,887914688
252,167,771,5,893264301
33137,795,336,4,880180784
38868,511,110,5,882426246
45886,631,260,5,891397015
90,267,699,4,879467295
32567,779,503,4,888479370
32933,429,460,4,879461378
22394,503,142,4,891035840
32811,594,292,4,889491739
20949,51,445,5,884304979
51548,821,153,4,875372947
39908,723,44,4,879971214
37804,320,155,4,891495109
47549,452,7,5,880472435
35802,564,363,4,880117813
4051,283,158,5,887314416
28364,110,6,4,890287645
40768,297,206,5,875185319
48811,380,31,4,878738435
26710,577,0,5,891445287
44437,579,164,5,892054537
42943,774,260,5,880077721
41268,756,157,4,883947630
43748,705,158,4,882843500
19531,510,586,4,881649871
1153,269,166,4,886323189
19717,436,2,5,883444583
24557,545,192,4,880404693
10750,217,228,4,884924327
364,216,587,4,880606243
2435,273,416,4,884365104
10768,80,454,4,891439414
29779,599,73,4,881702925
12623,274,397,5,891698696
38055,497,90,4,879221716
47043,423,187,5,875981317
47730,719,322,4,890333094
16421,114,367,5,876252472
46973,841,275,4,884801316
21205,568,503,4,877017923
33575,772,268,4,878179381
41217,12,543,5,882140206
7331,90,498,4,883748450
39568,679,493,4,881974880
20150,384,162,4,882385489
7199,162,58,4,889909045
3443,75,241,5,883453617
38491,833,373,4,891251105
35340,83,7,5,879198262
5748,185,607,4,887737338
51260,798,665,5,886608743
33049,124,357,5,884585274
1746,12,278,4,881514811
32268,6,513,5,891353086
10908,334,349,4,880332347
21904,511,544,4,882426021
28353,634,495,5,886286433
32325,756,165,5,883948949
20472,472,0,5,885682562
30281,82,398,5,885873302
38154,635,252,4,877325956
8284,337,407,5,892697150
45237,792,167,4,876031365
19262,521,201,4,882961804
21035,389,8,4,884131055
2408,52,209,4,888205714
9540,22,8,5,875323745
46526,764,427,5,882813933
23203,221,393,5,878092104
39122,543,450,4,880924859
10622,348,242,5,891037385
14825,257,629,4,874833841
13517,447,408,4,881957905
32499,320,59,4,891495682
42586,384,118,4,882386071
38145,263,160,4,875410178
28612,723,407,4,881695591
6841,81,397,4,875656623
47096,821,304,4,885059506
39647,715,60,5,893047241
51443,705,431,4,882842946
39066,733,290,4,879952627
45011,482,249,5,882318287
45607,564,250,5,880116887
2873,79,114,5,891384673
40989,594,104,4,889493182
15286,360,273,4,883790749
19037,470,516,4,884637347
24826,616,302,5,884153712
20791,282,507,5,879438651
1212,181,308,5,892389195
30184,133,612,4,880149197
20251,95,88,4,880572755
27197,16,6,4,885272487
4998,293,803,5,887939171
7934,128,313,4,891457591
12368,50,224,4,883696709
29837,237,54,5,875309344
26379,422,710,5,889828027
20887,440,235,4,891189815
41507,798,132,5,886609793
6019,76,79,4,879454075
42357,167,26,4,893266298
46291,770,167,5,879305312
23602,455,152,4,874874308
14557,183,458,4,878104569
41501,237,151,5,875310031
12588,95,607,5,880577989
11062,176,737,5,884206748
28446,343,675,5,886484124
14208,92,263,4,888442112
43275,551,243,4,879447500
124,79,314,4,891383319
39609,373,449,4,879646225
13823,389,75,4,884132840
12883,285,249,4,880575531
18100,188,110,5,878870790
50184,795,73,4,880180122
31557,722,497,4,879444964
49923,595,450,5,876525963
41297,469,535,4,883701065
13485,269,732,4,886324608
34516,769,475,4,881274857
25620,524,608,4,891284184
32817,99,295,4,875935610
39123,672,195,4,889133602
45068,554,125,4,891309887
49130,392,230,4,879868364
48254,228,792,5,882049896
18423,212,423,5,889178833
50748,788,377,5,879865307
37622,543,44,5,878142864
20749,401,90,5,879958664
185,82,310,4,891725009
45468,330,220,5,880939035
7080,293,809,4,887938798
42515,703,273,4,891386988
19000,337,155,4,892696698
33089,670,86,5,878847498
43676,221,250,4,878089436
18181,520,699,5,879643155
19299,530,183,4,891031500
1097,239,74,4,876954995
2816,69,432,5,884734016
37779,10,7,4,891904949
45726,622,151,5,875727399
36465,837,255,4,886832903
27365,391,69,4,880143040
12659,28,236,4,875058280
33935,304,239,5,884901701
43608,98,578,4,884992462
21132,179,197,4,884114471
12179,434,122,4,891195886
8470,303,445,4,884901311
28504,679,414,5,881975213
32103,183,58,5,877846793
17034,498,507,5,879949107
29225,542,430,5,879424600
44928,510,119,5,881649928
5738,103,750,5,881008815
35653,330,132,5,880395487
38690,261,474,4,879518780
25173,597,747,4,880313723
8880,97,221,4,891679901
4703,168,526,4,891042883
35633,425,176,5,887923788
21614,559,78,4,891034973
37044,543,520,4,880922565
25168,273,433,4,884365519
30355,435,747,4,879874939
33587,545,76,5,880403484
20377,409,551,5,882397879
26869,584,143,4,891369798
3951,301,372,4,875319254
9876,12,450,5,882141485
40477,636,87,5,879846784
6993,243,592,5,878945437
41216,345,550,5,879991411
8367,291,251,4,876544690
50720,267,78,4,879468307
46397,791,153,5,885715780
33174,37,715,4,881109060
28017,384,573,4,882385882
6790,355,175,5,882349678
36942,594,654,4,889492759
27454,579,408,5,892053398
8554,372,678,4,878879130
23618,505,41,4,885809557
46509,218,160,4,893081396
15821,448,186,5,885599533
23943,365,174,4,881109306
13300,82,98,4,891721414
45391,833,416,5,891250211
23349,362,799,4,879446588
10018,249,262,5,891700184
16224,188,102,4,878870871
22676,233,416,4,891298976
48531,775,6,5,877104157
15208,54,153,4,879374916
21427,320,589,4,891495003
6250,23,7,4,885852150
37617,610,601,4,884487961
47242,597,112,4,880313270
34872,411,236,4,879561630
20974,574,606,4,886354499
37850,696,461,4,875980306
35007,843,179,4,891282840
25131,436,750,5,883444515
49255,679,187,4,881978148
10056,111,771,4,879454699
50584,482,340,4,882361162
13248,407,438,4,879110573
13221,454,89,4,889333313
37546,771,242,5,889289240
3849,245,616,4,874791806
46163,804,60,4,884122087
15924,443,441,4,879541207
23030,345,425,5,879991352
33848,645,595,4,883349214
43741,573,257,4,891239913
16495,448,118,4,885599447
50216,725,502,4,892530792
41659,511,379,5,882425997
8109,266,89,4,882078419
42863,470,340,4,884637032
41604,436,274,4,883440613
13841,56,376,4,889737376
40065,517,288,5,880474871
50533,730,498,5,878693906
19722,176,114,4,884208137
15508,402,264,4,882399509
3572,6,369,5,891351509
8533,80,289,5,891439090
14157,357,530,4,891033014
12683,203,70,5,880484778
42330,799,102,4,874828864
17119,260,216,4,889242035
32900,219,88,5,884534673
19052,504,235,5,879975116
4822,60,262,4,876973726
33506,745,255,4,891032718
7510,49,344,4,892678893
36057,700,166,5,879633976
17511,237,53,5,875309282
18416,295,294,4,891628832
51319,730,418,4,878693989
7098,35,312,4,889041670
41975,774,50,5,880078818
27617,83,87,4,879198652
11779,415,416,5,878355258
16804,456,224,5,889964809
30498,564,88,5,880117254
24241,452,518,5,880472061
47957,367,181,4,891035663
45620,772,257,5,878179514
41035,600,517,4,891260778
38952,248,732,4,875314231
4121,210,88,4,879376327
21738,395,262,4,883390048
893,54,114,5,879375022
13355,224,11,5,891628159
36422,461,366,4,875463468
25997,584,511,4,891369520
10537,275,21,4,891013742
50365,742,20,5,891354573
47798,590,416,4,891383674
10427,405,583,4,877561235
38505,817,275,4,880794297
27770,17,187,4,880131004
21558,470,274,4,884321179
1768,240,44,5,885848640
16272,330,455,4,880395530
22933,275,377,5,891016583
49766,748,497,4,887066143
6823,289,224,4,885044703
3186,198,63,5,891550889
46059,764,159,4,882813537
17313,262,216,5,884196785
43192,588,101,4,884240629
1626,0,207,5,878543541
36416,517,404,5,880475245
35589,815,369,4,892840837
51192,823,268,4,879379338
22537,328,262,5,876869066
39266,409,26,5,882396989
13889,312,548,4,891217194
34949,792,150,4,876032072
22163,207,438,4,892078485
49046,836,108,4,884472575
43941,707,292,4,880867422
31345,672,173,5,889297693
34570,581,765,4,876534275
39711,345,420,4,880086971
7829,79,170,5,891384424
33900,409,526,4,882393688
30469,479,69,4,879191713
18634,503,286,5,891033635
238,221,217,4,878089963
2128,12,159,5,882141248
36822,735,88,5,878437890
45628,750,110,4,891203366
13539,203,723,5,880485181
39055,722,432,5,879442239
4122,259,21,4,888905865
1303,266,153,5,882075827
39191,197,44,4,877563194
47923,627,101,4,879148051
33737,485,243,5,879787770
1460,132,141,5,879528779
42422,788,190,4,879867431
48109,787,151,4,876538986
14067,477,740,5,887048789
34170,286,609,4,891479846
26353,110,174,4,890399864
6570,90,44,4,888801315
33278,167,378,5,893266326
30620,426,50,4,883365019
261,238,225,5,891457067
40737,192,627,4,889070232
29814,83,429,4,888954760
5082,264,741,4,884125629
822,95,235,5,880562908
10831,287,516,5,879874860
22983,51,178,4,891611501
2514,288,551,4,887745303
5949,126,86,5,888105691
30306,710,298,4,879448087
13528,52,567,5,888205534
19491,524,169,4,891282808
24488,265,447,4,877881228
50344,801,557,4,887158384
24743,312,124,4,891217547
51151,712,101,4,875103739
42970,429,405,4,879460028
8685,83,160,4,879193353
9525,291,20,5,876545532
530,203,151,4,880484523
46965,409,187,4,882396705
3626,136,355,4,886891218
36616,821,442,5,875288570
43484,453,437,4,887837958
36246,818,13,5,880843378
31260,577,44,4,891445140
28285,678,79,4,888445279
42084,579,550,5,892053686
10202,350,87,4,880888223
39990,469,61,4,883702654
40395,793,731,5,881379954
21712,566,151,5,879457157
6875,49,180,4,892910604
382,219,213,4,884534968
50110,750,455,5,891205069
14764,479,230,4,880402784
26674,362,86,5,879446529
6427,281,614,4,884748800
4942,113,268,4,879966376
10906,384,187,4,882384772
11553,434,477,4,891195390
36052,334,41,4,880055984
18519,258,426,4,881105318
44222,301,410,4,875318488
41944,772,483,4,888888937
13845,240,517,4,885848373
37351,844,405,5,875502042
50724,37,500,4,881110138
22778,586,111,5,887865053
36654,236,137,4,878973126
34246,442,306,4,884130032
24191,252,201,4,890595636
24698,419,23,5,875280214
29939,293,8,4,887916653
36546,639,78,4,874730155
40888,736,292,5,884642187
25533,554,170,4,891307175
10845,114,227,5,876250746
12314,294,380,4,891045245
20622,526,310,4,892871337
1140,56,573,4,889740199
17650,422,92,5,889828081
46681,423,90,5,875978534
21796,442,175,4,884130933
41567,560,225,4,879792493
4557,295,776,4,891547714
20726,207,203,4,892334107
11501,171,326,4,890860428
17494,452,39,5,880383064
6986,326,217,4,879435369
34173,48,224,4,880929738
51381,604,70,5,888787587
34989,741,414,5,891462594
32308,679,423,5,881975687
26768,632,256,5,883427216
18667,455,248,4,874862229
42886,789,181,4,891694312
40060,828,345,5,879193732
33503,196,492,4,875247023
1534,271,235,5,879283786
48714,549,506,5,891227298
34830,485,114,5,879788284
40493,390,617,5,887770640
39973,820,337,4,891986846
5708,184,373,4,883108430
12074,249,704,4,891701723
29421,6,485,4,891353411
14054,456,306,5,889964348
49352,658,273,4,876697647
24771,653,256,4,879443291
42666,158,34,4,877127296
43267,422,151,4,889827822
20606,396,249,4,891979402
13320,267,10,4,879467260
39773,543,716,4,880926700
43702,431,170,5,885828543
48526,767,409,4,885776056
49705,810,615,4,879435524
25881,642,52,4,875964131
3227,131,242,5,878746257
32139,747,263,5,875721539
29801,423,430,4,875980823
2630,223,8,5,891456797
13021,342,201,4,877654961
20856,413,262,5,886365260
25979,575,418,5,879370299
15018,410,213,4,886397808
29423,479,153,4,879191184
20666,20,457,5,878886845
42289,415,236,4,878354859
48375,802,474,4,879993489
34734,0,49,5,875072688
20810,539,110,4,876346810
42881,188,191,4,878955474
51541,786,242,5,892958128
43371,774,760,5,880078677
38357,791,216,5,885715151
16496,362,219,4,879540078
2250,88,620,4,891375016
45624,701,691,4,891498676
21963,409,25,4,882549483
39194,597,418,4,880139149
1707,148,224,5,884103758
6890,6,528,5,891352341
46730,329,169,5,877100161
5732,330,161,5,880395698
6184,269,464,5,886323237
31032,345,36,4,879991147
1058,66,246,5,888333194
39063,652,148,5,883710419
42472,759,213,5,879695469
16703,216,242,5,880601904
30204,419,327,4,875296868
25573,543,155,5,880923925
7920,56,558,4,889739319
26442,456,285,5,889964121
44369,716,486,4,875656111
4613,38,544,5,883955293
48099,810,747,4,879435365
4368,51,653,5,884304430
30091,196,236,4,875243990
35485,478,277,5,893118711
44034,818,28,4,880844463
31772,234,214,5,886122952
2792,263,449,5,874954353
5286,241,432,4,879454726
25383,590,136,4,891383636
27081,689,683,4,875971612
48967,531,182,5,882956276
16393,489,158,4,874862879
8674,389,272,4,884130671
21491,567,213,4,877212594
11199,67,214,4,884050502
13968,402,427,4,887660722
27880,639,70,4,874729850
1849,37,42,5,881107821
32580,478,73,5,892521554
41867,668,438,5,888640605
37542,434,132,5,891194716
48595,409,0,4,882393244
19998,9,447,4,877886598
10998,390,194,4,887770457
41640,470,63,4,884634578
7498,114,163,4,875801695
22400,584,418,5,891372365
11946,337,460,4,892696831
17309,79,18,4,891384357
38048,599,327,5,881605587
50316,19,47,4,874951820
3614,293,128,5,887938486
7665,15,212,5,877727054
14594,441,107,4,879969345
3663,224,485,4,891628578
6381,69,46,5,884753203
7600,269,235,4,886308064
9938,279,583,5,884496008
51377,493,162,5,891044410
23925,425,579,4,887927588
43672,510,117,5,881649389
9148,362,160,5,879445859
45213,786,29,4,880243629
43071,772,176,4,888888282
41070,452,90,5,879438346
38801,39,77,5,878347742
14422,65,246,4,888792247
47023,100,151,5,881259495
44351,22,6,4,875323676
5232,108,170,5,879270128
18909,37,366,5,881107178
34068,744,130,4,890862974
17311,527,183,5,890015323
19964,545,603,4,880407079
51880,780,249,4,888632448
50554,679,345,4,881979012
28926,525,63,4,884059426
42182,634,341,4,886287733
3004,82,285,4,891724925
50478,404,192,4,875265265
19894,488,158,4,886532571
44377,801,8,4,887158266
5398,289,162,5,885045805
8588,384,750,4,882386217
16847,222,614,5,886272486
34191,579,191,4,892054857
28580,203,430,5,880484501
28453,560,6,4,879792623
27884,132,732,5,879528607
22613,229,271,4,874724754
9251,337,90,4,892697442
39598,77,153,5,879875736
1147,211,98,4,883576603
39733,789,154,5,891694312
10933,288,114,5,887820828
48004,210,58,5,879376671
8600,384,607,4,882387757
23419,558,271,4,882590559
49182,496,526,5,892783177
16729,166,87,5,875071891
14077,89,234,4,877137015
44543,33,565,5,892432062
19846,248,555,5,877756699
41746,802,163,4,879991226
7088,238,780,4,891448120
36275,636,151,5,879848397
36206,564,189,5,880117689
36258,642,36,5,875963112
35451,306,365,4,881654134
23705,33,357,5,892433135
38183,715,450,4,893048115
11178,329,556,4,877105075
50331,818,119,5,880843482
23840,13,170,4,890881557
37900,543,183,4,880924384
4924,7,151,5,879362123
3654,21,89,4,874786098
28812,126,748,4,888104521
29050,478,197,5,889235367
31037,715,518,4,892690263
23660,437,449,4,891293699
8561,334,42,5,880056701
7994,192,102,4,889070087
15168,334,529,4,880045652
38347,470,283,4,884287428
43750,695,97,4,892210576
8744,354,170,4,875721348
5166,0,163,4,875072956
41972,450,582,4,883348185
35546,432,224,4,887643461
16835,265,606,4,889502688
27052,143,621,4,889401263
49025,623,322,5,888806270
36452,615,188,5,879545550
48473,807,779,5,891033606
37337,613,278,4,893286261
10811,272,544,4,887738509
14002,384,235,4,882386096
48050,743,775,5,875038987
47314,478,88,5,893119438
19134,155,803,4,880131231
27955,668,297,4,888638425
50729,722,447,5,879441937
34289,455,38,4,874874850
15259,372,318,4,893214333
46958,577,321,5,891446889
9856,267,131,4,879468274
9643,4,380,4,875636033
31322,736,614,4,880756224
37458,531,242,5,882607286
24036,532,555,5,875671464
48994,709,288,4,885155949
2025,28,160,4,875060217
24027,591,506,4,891199182
8780,328,386,4,876869445
34545,754,637,4,877387195
40753,678,162,4,888445864
8512,299,459,5,891032737
26228,556,14,5,889987210
10747,57,333,5,879217032
20014,13,201,4,876965061
19288,220,414,5,879572210
29715,425,464,5,887926271
39102,234,129,5,886122952
14281,406,547,4,881960083
13832,406,234,4,881959276
181,113,183,4,879967478
6093,234,162,5,886122577
16862,101,21,5,881171348
50678,698,385,4,875999211
47255,795,218,4,880180554
48268,795,416,4,880178367
29307,376,166,4,892241624
18586,289,134,4,885048198
34466,739,308,5,891033756
5853,196,246,5,885081264
31078,753,184,4,879446888
26979,85,148,5,884238887
15108,57,637,4,879216949
10125,336,399,4,885478845
14776,127,485,5,875272010
49478,489,13,4,876896210
8727,337,277,5,892697982
44251,743,245,5,879818341
23493,436,614,5,883442053
8136,23,218,4,885853415
44825,582,165,5,882213597
48350,720,381,4,875985686
31437,103,10,5,881011824
34574,634,556,5,886287107
12847,402,134,4,882396564
35080,579,165,4,892053340
40277,670,62,4,878849612
41701,774,408,5,880078840
28304,670,63,5,878847576
16520,78,585,5,879459999
37630,386,262,5,889416456
21145,587,88,4,887472744
50245,777,555,4,875680020
50207,565,405,4,885666955
1757,210,90,5,879376381
31347,629,246,5,891446559
